Docente,Cargo,Nota_RAD,Unidade,Ano
aaf2c035e69034e5fa892257d0ff61350b04cfae4f0ada12f7101eac53a75074,Professor Assistente,35.21,FCM,2017
13d1f572b2acaa3db342886a1a892bcec4777541ead29f7abe673d65c12d876c,Professor Auxiliar,11.48,FCAP,2017
6e184ef08a17739a50675fa51c4421faaa11dc790418e84f609d44e03ea44193,Professor Auxiliar,6.76,POLI,2017
eb80fe636c50ccc4654c25553c1cbbd11bf7916d6f1e45a41751d01f23c22d56,Professor Auxiliar,,ESEF,2017
2c7ad3fc6d8f0f86f01582f00aec83251f5f311f53f5b31a9ee8bacde7be9439,Professor Adjunto,154.87,Garanhuns,2017
70c54d1147a72eab4b1c15af4341ebe43da5b67ea94cf34c3db34fcd7cd077f1,Professor Adjunto,77.89,FCM,2017
e2cab3b1e096b0946c863f21e7dd93251e07b56785a2273db9952db5210120ec,Professor Adjunto,209.69,Garanhuns,2017
1235cec8194e10a7d5ed011cfbc6b70359111a86f1104586b8efa35cbe3f05fd,Professor Assistente,120.28,Garanhuns,2017
21e6fa5d37635b995ec641595f1b0d262c440ad00bb39e6f2d6581d41be8fdd9,Professor Auxiliar,,FCM,2017
878fb1b4c71b4ca4472b512292c14066a01a56fbae44cb5c8ec43a46e9a07d07,Professor Adjunto,,Mata Norte,2017
8b5faea4112a46e38e8855cec466f375d472edee175fe34d3c09bf5748655d18,Professor Assistente,58.41,Salgueiro,2017
7d56d23ea76d6e09d704e18a64ae9b2fd807e7fe5c6e74e2ee914789f773e813,Professor Adjunto,,FCM,2017
66e3c77f50a3bc6fbb5d92e41795258e3e043c4ee80ebf852878f87b8be83d59,Professor Adjunto,184.85,Petrolina,2017
9a54c33c025aba6fe1ddc0a70f43d89883733408d7656c980365914b706556b7,Professor Assistente,54.07,Salgueiro,2017
06ae389b21f3892806fdaa9603b1a3a17fef7baac808a719436af31013f6b0c2,Professor Adjunto,189.76,Garanhuns,2017
6f55e66b5c008e5c53ca21f0e204cd12ce9cf0786ffd5353076a5bbf17b15933,Professor Assistente,81.3,Garanhuns,2017
ce855ac210e08e01346c3a37fca55427ab8e00123c324ceefd4811e8cde11fb7,Professor Adjunto,38.91,Caruaru,2017
288f9c49adfd869674a6a11ce0d147f13fa8d939a9137b727cf90a142ace5987,Professor Assistente,12.02,FCM,2017
4eeb6470d5581a8f191037daafa7e29bfa82c17141d9fdafbc20eb805a404829,Professor Adjunto,122.37,ICB,2017
ad979145f08b71f53dd69ecea3f35cc622273977c8e525ffa586b87cc84cb3f7,Professor Adjunto,,Reitoria,2017
8ad8121da686fa028a167ed10f518677c8f019c1e0c8043f09293bb9168e16f9,Professor Assistente,118.47,FCM,2017
952ac13f979c32e3e961d62e187750a7c5877f608e70a74892705272c5f16e60,Professor Adjunto,150.96,ESEF,2017
64806b2ee21fbe8b7f572c3137ad82a794d1a03edf16387e22a890a93197419e,Professor Auxiliar,,HUOC,2017
ea2664b971e8c2af6748a50b8f8d16defca2ab180fc0c38a91e3d1e6a504ff75,Professor Adjunto,20.52,FCM,2017
8faeb334a13b85f148946847324c17d8ee08ad86702d6fa5494631e1d8e2402f,Professor Adjunto,237.69,Petrolina,2017
5f54dbb2bbe41375de6e22d2117809734044ea8c3ff98f74048827d124490504,Professor Adjunto,179.42,Mata Norte,2017
445dc18bbb0d1c5cb95cb34ccf17af01b7527537d0a567f0b6e7463e154c318b,Professor Assistente,,Petrolina,2017
ba6ec6c6dc641e418369756bee7989ade6697a67ac5bfc4c5bcd145ee82d0bc7,Professor Adjunto,138.64,Garanhuns,2017
c92a0c067e2c4be58fe221fc00bcbfadd335bf357cc98f332f9e711155b4b58b,Professor Assistente,74.96,FENSG,2017
14260d15efec18fdbd5c01f80d1a45c9b68bbc82b38b8a9e260e2922b2912dac,Professor Assistente,,FCM,2017
e1862e2621d48131a89dd6d3ae4988416b91b944637063e60752367d24578eb5,Professor Adjunto,,ICB,2017
c4a1d4ed9c3bd34f9374a39d5e82a637e4628aa77af6e149f3f102d9e1068a51,Professor Assistente,72.79,Garanhuns,2017
1a39b537c6eaf820a594091d2bd261628b46d1eaf364fe8487a68875c5e2aa69,Professor Adjunto,,FCM,2017
e20216126ce8929cb8651a9779634c377779968cdf9ac3d054d341291736a585,Professor Assistente,,ICB,2017
4878b1d79c977f919dde4470f9f2274329dec9b4a66366e9fde5a529bd73853f,Professor Adjunto,,FCM,2017
3e410815ffd8c7e6c5c4312aedeab3b3849953be3e46c927e5b483dc9bb7253f,Professor Adjunto,16.74,Petrolina,2017
52b744dd74170a11cecdf9a0da427eb2f6e3086d810aaee311497e18b10f36ea,Professor Adjunto,26.57,FCM,2017
9b8ef49586c295e1547e639eea6bc5f0090e8402aa51c753675be0ef71d86f22,Professor Assistente,80.04,ESEF,2017
342ac9eddf5b8599cdcaab755ec79658046868097f4f19f4fa92a7e92969ddb6,Professor Adjunto,17.49,Garanhuns,2017
a555d4f48e6be295b0744570af92300c80a1b54075e4ea08e13828f964ca16cc,Professor Assistente,,FCM,2017
dd74ff4c3cf85f633b6ae052b68006b3f42fb3ee05faf51ce4c6bad867865f79,Professor Adjunto,,FCM,2017
006f8489bc932a02d31c8f26fbb5039340981f561c56073a292bfdb301c58736,Professor Associado,176.5,FOP,2017
e721857fa68071fefbd085b6f3957cdb28fa4bb0b601555fc53b760a951f1477,Professor Adjunto,104.01,FENSG,2017
8a74ccfe86533dfc8076dc19f50c22a3ddfd5c9ae3fc3a1aaf14a989d4a21099,Professor Assistente,124.05,POLI,2017
d3395d9c0d3a90e7cb42d78e61a2b8114cd2dd42625b11d5bcb93df1c9ef630c,Professor Assistente,,FOP,2017
19b01ee6e5f14033a23adaea4c3c17ea62359fdbe43ec4af6b96ac65743622aa,Professor Adjunto,196.85,FOP,2017
154ee307074f050ca720d96ae3314be07690d80657453a3fc9b609310efbab8c,Professor Adjunto,9.31,ICB,2017
6943b023030aaf8b31bfe0c85d70186024bf50adefb7e04fd0b9bf2181f0934d,Professor Adjunto,117.45,FCM,2017
349dace2ee55d3175109d23548bdf4049acb23966a0b97a54f29da5f6cc80866,Professor Adjunto,37.53,POLI,2017
a5d175a49140ea5fa341f7324040d772c58c52823cd9b38a3bec0f2edf64f8a4,Professor Adjunto,22.31,FCM,2017
e530680d17b8bae4601354eef7eac28da21d6fbd774347d8eaef7019f1361593,Professor Adjunto,57.92,POLI,2017
cbd4c0db15397e22bc97f9526d15ffd151beaebd0df9eb482005972a7f67127d,Professor Adjunto,,ICB,2017
bc4d23db134b31d380ad4b58aabf462e80da842023020d9e40de953245cbaabe,Professor Adjunto,187.62,ICB,2017
e1847edbaa75e1d052df6a52c8e920154c80cfe1b578ead2c8506903d00b991f,Professor Associado,224.04,FOP,2017
d2b21a5956c3b7c6a904160fcc0bf2add3171970ac71c249be8e6186a62b2169,Professor Assistente,102.17,FCAP,2017
ec653fef905105847db9d07336be2ee5836a0f9f72b839538037a1bf891ee7f8,Professor Assistente,,Petrolina,2017
be9470e646cb5011d92cdf5d54f296d6b2542c587afb02b95a50c7ad311c8ea4,Professor Adjunto,,Garanhuns,2017
88729c49edbea249c4cdfc45a501d8dbe47ee51df3798e62edd6c472f2066693,Professor Assistente,,POLI,2017
e3eeb3ea5a6179ecfc6321579362fae99ed296346e7d7d7d1c3bd1a9ec50e2d6,Professor Adjunto,132.26,FCM,2017
528e39f0789ea7d0028b978ec2c01047c8926baaddfb766ed550679fbe0cfc67,Professor Auxiliar,43.56,FCM,2017
895a239eeff3d543e19ec6afe3d8812e6114808329fc0af28c3bc9625d1dad67,Professor Auxiliar,35.12,Petrolina,2017
c288b287167b88ee05fd43e6d0cb67705f174e422cc153437d0bb1bb7a831470,Professor Adjunto,104.54,Garanhuns,2017
3d3cc8ae3ba8f6535552f3574c17f5bdc28c65576634dc49ef290116574e83ce,Professor Adjunto,20.24,FCM,2017
c40b569e4349a5ee7aa79b361fe42be5f6633fa4685dd2257853febf0e427fd3,Professor Assistente,,Mata Norte,2017
c0eca87350b13e34b495fd8ab48ae8b705d9bcd5965f2d0501b7e10861c64f8f,Professor Adjunto,28.35,POLI,2017
9f0e932755890b5450ae871f02c0b21a2418f8d45f59ac374521d314bc4642d3,Professor Assistente,82.99,Petrolina,2017
f36d4e29820fc7a502e9287732330a2cb86af5286eb3e9948c3750499d7b6431,Professor Auxiliar,,ICB,2017
4611fd1c8f6c49daa6e7d294783b95293bd6fd56e16527827308d4bcdecbf53e,Professor Assistente,12.24,FENSG,2017
636685eddeee91348db7723280f493546481a874d6c9e5e13d04252839d9e216,Professor Associado,144.81,FOP,2017
32aea26f5ff126ab02a0c4076d3b52d5edfb3809be4b4d519aece48277a44fc4,Professor Adjunto,144.79,FCM,2017
4f412b6f3f77694979d54a134578f707ac32dfa1b7becd9cd5f9fd36ddac186c,Professor Assistente,25.71,FCM,2017
fc7e57ea29ccb188a37a2f09354ccc8d3cc3107e7a862a1b9762fd407c5835bd,Professor Auxiliar,26.33,POLI,2017
65eb542b1a18093172b4ef92e501dfb347da6428b9781180782540974b37041f,Professor Adjunto,19.52,FOP,2017
cdf1a307d9b207d6b23c775d385f4ffa1481c7e66eed693ba3c27b1dc59d83b8,Professor Associado,230.46,FENSG,2017
ee5164be9a10f8cc8ee3a9a7a8fd123a380c72bb54b8cfd549ae87a822a21d8c,Professor Adjunto,,FCM,2017
fa47273b0c9cf6abc66c83bbf130a1a7a019d1ae4bec6cce5e483ed32affd96f,Professor Assistente,,Caruaru,2017
99d77b74e209d6a7ca1698818ba82a89732553d34b7fadd3a3e110dfa1a9d082,Professor Adjunto,,Caruaru,2017
4c6b9b934a06bc2eee4e09253f71e708b4fac41aa2c5236dc95d15db3ecdeabd,Professor Adjunto,33.18,Petrolina,2017
ecdfc7e6d15e6705d77eaf214762e16ac83808b3023a74b27cf4f895b6a7e465,Professor Auxiliar,,POLI,2017
efd0a3148e2ac079c1dd26bf453c666fda69f3edef8b5127219fd159d6549f33,Professor Assistente,20.66,FCAP,2017
5cf3426b0809372a497e7239c53ee9cccd42e1fa3f2d625e0758da9f74acce42,Professor Adjunto,150.86,POLI,2017
0438963200ec49f10ded0bb7b71241c613c001868b2ced705c7aa84e58d98712,Professor Assistente,,Petrolina,2017
e88afcc0f5c277606e51adbcfde56de197790ef753e16a5aed45dcc32287a977,Professor Assistente,51.8,Petrolina,2017
f4a57941b33f68c9d856adbdce6a9c6e7956724c6a46d90a49be90dda1ba60a7,Professor Adjunto,14.34,POLI,2017
924f64e5ad0ab13cd80efeb20680dfce91575f32c5f0734e15485c49980e6a95,Professor Auxiliar,,ESEF,2017
d305f183a6e822919b34e5dd3e85eba031ccf96b2d00b25d6339a6b4ed93f08e,Professor Adjunto,13.63,Petrolina,2017
b8e045c3d59d6c4d040ab1cf3b21268bf430e1665b336854dffebe7567f2ee7c,Professor Assistente,6.63,Petrolina,2017
3454bca1ded7a1950f84cc423b967048ee1185b7f8097233ab5f2dc2a3019d1c,Professor Adjunto,,Garanhuns,2017
8d4deab25d0adc665325079c0565807e6719faaef3e3c1506bec4a92d27bb82d,Professor Assistente,22.4,Petrolina,2017
0cc1c380c389457428054b1ad1b93b430fdfb0402863d275b8d587368678fbb6,Professor Assistente,50.07,POLI,2017
78b598dcb2a97ad2c5dcb8c4faecf623a4beafd25202689085836b560afa51ea,Professor Assistente,38.44,ESEF,2017
0e6a6e4fc20a7918f1e4f7c7846329f8549efd1e20fbc2daad466c641632913e,Professor Assistente,22.22,FENSG,2017
abeb8e3f97f249e5bd370ba96b33c4f04a99d349e1c3291c4f32ba15cb010a24,Professor Assistente,45.78,Petrolina,2017
6c6f98eadd5b05072242f1f6291d897514e07bb011f2208f7570d09b4dd4845b,Professor Auxiliar,14.73,ICB,2017
21517decf768dc53c6a185917198306984d63262cb092a5495f3e9b3d279652d,Professor Auxiliar,26.68,FCAP,2017
1db2df99d58ccd480c3c7af85c344e8c91e8a5d03207a852f4f6a99761f9c079,Professor Adjunto,31.23,FOP,2017
facfa8117d2a70162d473ab0962f8848fb16c96be2eb125387856e53d72050fb,Professor Assistente,29.06,FCM,2017
ab4a1f9164105f10ccdc912395a4edda67011b5d4eb13b2f4bfd5556434e6425,Professor Assistente,79.73,Petrolina,2017
d1eb2a49a9a10f4b41ce1c0d87e05ca0f6742c5fccaecd439664405cd4fa52f7,Professor Auxiliar,,Petrolina,2017
2019ebba7b6063998491e0f27341a6b9ba4b01370f7170cdd80a2951ac511d6e,Professor Assistente,7.15,Mata Norte,2017
c802048a05a2f7945f9bdbbaabccbe678eb773765a2f07f172b6716b0edbb1bb,Professor Auxiliar,8.0,POLI,2017
2b760d78e73642fa765306fb1dba2c3c4201471158ac7c561241b2f7486bf85b,Professor Adjunto,85.26,ICB,2017
978da0645b9f5399089134cfe0a0cc6f8f96aac81e3b80811e999ff61d912fc8,Professor Auxiliar,30.23,FENSG,2017
db676755b8f756a391ab5a24a3214114eba0e96209635e7d120c82106cdf8c2d,Professor Auxiliar,21.5,FENSG,2017
978b57c25d8e62539e2a7a8fd22d004db73acb5f97e54413db65c060c9a9340e,Professor Assistente,32.99,FCM,2017
1070d15f426fee3df3d08a2fee818a58722021237cad2270ef1dece2a4a65850,Professor Assistente,27.68,POLI,2017
6581e16f572721d6738465119d2a7ab0118f85389050e0aa4164c2077de6f2ba,Professor Assistente,186.85,Caruaru,2017
7d0478f535f7ffc48406f4bfdd44d8a67c02b43a02faab5760b5341f62bb8fb0,Professor Adjunto,30.06,FCM,2017
247911e29741bc7616f6afcb158f91db111406d0c8d145ddfdbe0f2ccc7bca87,Professor Auxiliar,,Petrolina,2017
3d03ecaaa9df043b67cc6a408e7a15d494b41f0d338ab9f97f3243b6079da9d9,Professor Adjunto,15.02,ICB,2017
5b9da224024ce0ea543dc28be1c806b915251a2b58a3b8319044cbe0395a13f1,Professor Auxiliar,31.17,FCM,2017
8b9c2e66e648453b5a74e304844c12422a1d4515b6a33c2f8e16ebb531d2ac6e,Professor Adjunto,24.18,POLI,2017
ce1def5d0d9266bc19bb8f473145a596812f1deb9a0c25203b352f58c5031150,Professor Adjunto,,FCM,2017
90a1c76ed7a09016f5029781fd762580c8d61fac9fd1e927ae3e4bfcd3ba8021,Professor Associado,108.3,FCM,2017
a3e637ad6a6e1a8623279cd62d58965575aa3a4639f411a390c5ee9979a64cac,Professor Adjunto,162.95,FENSG,2017
2661e48b22fe4f5c4f0d700cf7bf721831a5296243f050612196c82e4ed44c2a,Professor Adjunto,258.31,ESEF,2017
11e1bc704d27c498b8ef52ea2dab119d6b61fc5fa7146d35611d0dadede04f70,Professor Assistente,,Garanhuns,2017
ba54e8cd4b3e5373622db094c3f631255fc77c90a802ce96f5adde00caa46900,Professor Associado,154.99,ESEF,2017
f91bdd4b824791dc9383aa9d8d6f43dfcf6f5d9cd00d8fa1b6b1a3274c6045cb,Professor Assistente,,FCM,2017
88566b1c6aa174206c597e8bd32bc07c787f68d7694200e63134fbe053b6b226,Professor Assistente,75.94,FCM,2017
886359a0e6d7d6554327ef21870c583c3a8ec9fc586a13cd32ef8b94b241d098,Professor Adjunto,,FCM,2017
32d5def7bf8695a7b181f6b7d8496c6fdf516697bc9891390072b0410da5bb5d,Professor Adjunto,141.45,FENSG,2017
9146b662a9a7983d74e075dcc48a00c308e110b67b253d07b85440dfc1af5284,Professor Auxiliar,,FCM,2017
bad084faecb24faba289845dfabd00720ef023d59961186b0101a15964559d54,Professor Adjunto,237.23,Mata Norte,2017
38ad6a70e1ba57f31f47d85f207996535d0070fbe3cf135bea74def2b8c05e4e,Professor Adjunto,148.49,Reitoria,2017
85996eb74a63a47b50d7c1b4c22d7247bc707a9fdfed738dec73b84426a8549f,Professor Associado,199.31,Reitoria,2017
b1fdfe6015ca9137c2486b424471a6942935ecac44ca6e0a990e882e9b3975f6,Professor Assistente,48.76,FENSG,2017
9eba3cc15e49a7d8dd3368d80eb8bedb2133f8412ba7bf58f13964c8678aee6c,Professor Assistente,47.48,Petrolina,2017
581baf7ab6752f8ab83b9541e0eba74aabfff428e11ef96181f927e4d3fd61da,Professor Auxiliar,113.3,Petrolina,2017
58dc3aa67dc17586ea32657419784984e21cf40592746a81b08ef1e924d05c25,Professor Adjunto,57.95,FCM,2017
5b301d6c76ba2df735c2e26ac8fcbbc5c1fa61e8f7b6e4992b1b50a293784a0f,Professor Assistente,41.94,Mata Norte,2017
2ffe8f96b0b018f69992f1c9704f2815191d0832aaec1aaf7aa6ecedf78a08cc,Professor Associado,255.71,ESEF,2017
280d1e40032d637f45e7ad9338b1e19912502769bb0b7955e1e0bc6d4421c629,Professor Adjunto,62.01,Reitoria,2017
3743112fdd31fb726913f1298555a109e93dd9796f5b6955e7a506e56a31cddb,Professor Auxiliar,25.59,POLI,2017
b3570e9ab2bae8ee52520f23743631bc7fd7b92eb9d48e07562a2a706525e0ee,Professor Auxiliar,44.86,Petrolina,2017
1931b3ddc77abe9649c68fb14175a404080fe309e363b685ccdf38a864c3db27,Professor Adjunto,7.81,POLI,2017
f089c07f4b67207622d6e603f856c5d7972a327b12871fbb8b225ce2f23ac3c3,Professor Auxiliar,85.32,FCM,2017
8ed0b8bc623e494d20c6ecd780f530a73fc30bd4793697b07cc64502f9df18a0,Professor Assistente,,Petrolina,2017
97311f3c6df32824bb4f52592bb88a3151aa9954d95ecdf5b02577b4502423b9,Professor Associado,,FCM,2017
077b46e2d22191f6d472677afb107b6c8539e32ed512ad2e0e9b7b32fdee1e13,Professor Adjunto,109.37,Caruaru,2017
5f33e31a2b34ca2ef05cd67740526cf438dc7c8d59943860c881393cdb4ccf32,Professor Assistente,,Petrolina,2017
02ca3fbb8800be92b4bc2ad520ff98354a07246332a4209c2c343c4f28b51f39,Professor Assistente,,Petrolina,2017
a9cdf194e5b71332adbcb54d1964cea619d7cbb8f57e691bdc6055f63031f4a6,Professor Assistente,145.74,Petrolina,2017
3f8ed4f1c50b3c1e753fc2e59bfb1706532485f09e771ad9617e409258900544,Professor Assistente,57.35,Mata Norte,2017
ca67d57eaa9b6ca3dc520e8114cbbb7f0dd209f49ffc1bb3e1e86952654b31f7,Professor Assistente,42.84,Petrolina,2017
e6c37de40ad1fd3f16f6c9b95f0c84fabe13f7d307edb816dbf882847bce3e09,Professor Adjunto,398.82,FENSG,2017
532b99869aafd10d089cb1529bff8b68ed71ce471282a7c7923083d25c33fe97,Professor Adjunto,34.07,ESEF,2017
94c38c503abd0257ed64e412ae3b0fd7f32a5cb9b4e0c6e2cc485943033832db,Professor Auxiliar,,ESEF,2017
31b6739674fc35dc937b504de1c8ebc1ebfb8c831bff0cbd1e8e9350bf1e817d,Professor Assistente,,FOP,2017
37850f94d54876fddb0cce2a381882ab0292cbcdd611bb006e18ebc5260e3243,Professor Assistente,22.3,Petrolina,2017
3abad2a4047dcd2a59f64629b592f1945b822d31bb5334456b95cd3e1bc380ae,Professor Auxiliar,17.35,POLI,2017
d47437f3a2f45c6420dd2cc73b37dd0532189e25aa304e4ec31c90a08e8ac962,Professor Adjunto,,POLI,2017
953b3f7077d217e70074b65afb3611c21ca4d1b1c350b31973e638c85b273bd2,Professor Adjunto,134.12,FCM,2017
54c3f3f1982b736b7eec98b73543a8f8853c87c0afa685c6ab77064bb57de91d,Professor Auxiliar,17.99,FCM,2017
b2758ed18c9ab32d289a17b3c63a190db9a042b75804925938e7aa91acccf1be,Professor Assistente,17.63,ICB,2017
21a527695f4c277ff3353661189d82ea47eb63eb3aab3e748ae1e63f21c7b251,Professor Associado,193.39,FOP,2017
fcba7a4ce2306e1f637313bbc90a48f24646ce219167b28fa58152fd90858e87,Professor Adjunto,129.66,FENSG,2017
453912f04b486481a5180b4a776b6f24db4f8db2d9a88a954b2f9db1dbb9df05,Professor Assistente,7.47,Salgueiro,2017
a2773fe4f54b1691d90d2447aee2a94f1cd0db4500f0f3b8bfba7a46bfd9e172,Professor Assistente,,ESEF,2017
e3e40fea077019f7dfcab04ed0cabd4c05ca1cd6546e19952d333854d8ed1675,Professor Adjunto,22.8,POLI,2017
70e1d1c2fd3187f766cda27232f41c11830f5781eacd876702e55e353c5b0dc5,Professor Assistente,,Petrolina,2017
15fce30e7f4da2cb3ddd6fa011a0c94c72fe515f5b74213e665d0e0a74ef17e6,Professor Adjunto,77.55,Mata Norte,2017
21458b00f842db7e85f80f31fdeb4e61c414dfe25fbca824d15be205cd41e692,Professor Adjunto,119.58,Mata Norte,2017
d7915eea3feaa0b20041f01f226ba4eec0a79bd11717bd238956120c5dbce35d,Professor Adjunto,71.3,FENSG,2017
86ff34d2e6eb9ddfa6fb27e9c8c218d8126b7f5a7ed277634839087f39923323,Professor Adjunto,104.31,FCM,2017
110947f7d88018b247a9e8311a246954c71e8d91bd311bd9edc97886db0ff401,Professor Adjunto,106.76,ESEF,2017
74c1173807212dc4279bcef7b28f9bec2c7fd99a04504dc8fe32851d61e02dac,Professor Adjunto,104.93,Mata Norte,2017
2c440d12fc4b2ddf57240aa7f4f265a3a35d0a86b8fcbac8758ddb4083f05443,Professor Assistente,26.65,FENSG,2017
9d2c4afe892276a729bd3be824bf6cc9574742a312f970aafdfa194509eae16d,Professor Assistente,13.54,ICB,2017
97c4715174a4693163aaaf2180b196ca63d7d8538e0cc6c0d754ebd00bfa647b,Professor Assistente,27.6,Petrolina,2017
da0d6d976f12b0d8ec1c3182333a2db6225c45f23986a02e4487a0a9eed78918,Professor Assistente,,Mata Norte,2017
695247f62c0557d1567d0f2061e5689734cce4be8f4e68c274d9d75bb41a29d3,Professor Adjunto,129.16,POLI,2017
32b2829afdac7dfd2a59ba7d12d55050e9c960e94f5b953f795611dbc8507b41,Professor Adjunto,27.18,POLI,2017
39b0d2bd882d5ca506f0cf9748e0cf8221b4d631534c7bff7e1f4010e0778747,Professor Assistente,94.51,POLI,2017
f86606a77365b915e74cb7693f04f66e2f77b4031415818239a14229a6237168,Professor Adjunto,,FENSG,2017
54237b86468d4a3a1e6326b9cb5f945022743091a345c63db8f6d19416914cb4,Professor Assistente,6.5,FCM,2017
870c8bc1f91e2ebf183b57b5897c45713987b0358a488ce239220bfc52b6db31,Professor Adjunto,119.81,FOP,2017
427c25d70addea861d544e0d5b9180fa67a5cff65cb428fdfd0d5a5a6422bbd6,Professor Adjunto,15.38,FOP,2017
44823e8c492ebe3c9e3b865bd95b9344eb8aa543bfa699088e3eeba326ff4e81,Professor Assistente,99.14,POLI,2017
8f0f04f378b1bb3dbc1a07d8ea9382566a30d5e8e2226aafa13515c629fcc650,Professor Adjunto,81.74,FCM,2017
4b09d7371a065d14b9634d8422e5320896d2ea225b247322f0a4ba267195c03a,Professor Assistente,38.53,Garanhuns,2017
237187476cc97124d83ae584c4660f12a15a3e6cd8ce8cb136ee34086239e6b5,Professor Auxiliar,67.48,Petrolina,2017
780f51a1f91c7de61912a914b7aa97d77133fa7d6a8d9a1638fbb4e00f29f53f,Professor Auxiliar,,POLI,2017
e4aa1b3930992c6efd26dd62f672a7be622224722193935ee953961231ddad57,Professor Adjunto,87.45,ICB,2017
3e99851aea1a6d876797d158d7761d2123b6ff3262440c20fc9088f9d2b6219b,Professor Adjunto,194.79,POLI,2017
42a31df3e26de26ffa1402e57d9bbb559bbc8045751bc1866daa0a192379bb94,Professor Auxiliar,11.48,POLI,2017
c50ea63daa8f6bfc406f1c21dd659bfd637176982e9c35c8b95be8bfdbfec638,Professor Assistente,47.32,Garanhuns,2017
72af84c46207284260881bd51806e25e845e0c3ded004fdb76d6b5ffe0cb259c,Professor Adjunto,55.11,Caruaru,2017
5401c1cc4ab20dca208fd1e1a3eed0b75b860ef13ee43c835bedde7184f5bdd6,Professor Associado,225.61,FCM,2017
3fa9acd58a4957e1644e904fb44510ff9a29a17ba939aad4a0004a9f76217df0,Professor Auxiliar,101.27,FENSG,2017
5f7860fd479a75cdec153b1c2ef953439a304f622eba360111f2536ed1be911d,Professor Auxiliar,35.39,Mata Norte,2017
d21bcbb2e26aecd1cc76a040a72df67e448f2a5fe6f27270a91f032b616b8f3d,Professor Adjunto,52.07,POLI,2017
bcfdc5715b3ad927f0cf07b881c7ee4891f0210f9dd982dff07270a8424741b8,Professor Adjunto,72.4,FOP,2017
159eb3915f2963a05c0f9517418bdaa890603b4c4bf33baa3f59f4bbe02eb82b,Professor Adjunto,,FOP,2017
b189c83233a5336b47289b608327069c0b6176c21d1a8d4a094af588a7589376,Professor Adjunto,38.08,POLI,2017
b838f5e640f108e4f3b938abe441ca2e12ff27babf56e65c7e7a52cd6a5f435d,Professor Adjunto,332.0,FCM,2017
4a78da6e610f29e8f30f8e38015accb55c03d3b99ad0d50398d29e08bc1f9dda,Professor Assistente,,Caruaru,2017
4bc0b1d5cfed48b470dfa3c8b79a1bee56c354a28c416ca7f854d92ac8fc13ea,Professor Adjunto,38.38,Garanhuns,2017
df4fc9139df7cf7b4d1700d368abcc5723da137e7a287d14ca080dd727e8fdb0,Professor Auxiliar,,POLI,2017
3ad982091f7b7e25b827b61514c3868eea583430a849f4f47138c0799cb77007,Professor Adjunto,,POLI,2017
14f5c3089b2737665019464e38a243f276bbd15bf8d15cb62167d9fa366dcd93,Professor Auxiliar,47.04,FENSG,2017
eea6aebc0cb92a8d419b82c3477260a0c6e60502a746b07a5fd0e3915b67fb44,Professor Adjunto,26.19,POLI,2017
03a06d86f640c84e02e4508715daa5218d376dcbbfb8fa8f87c2655a631cf4c3,Professor Adjunto,47.49,Petrolina,2017
a3701d7ac98115167434a53015d15bc0c46517a46deafceaa233d512b880c388,Professor Associado,812.97,FCM,2017
7d2cdb025c6090741cfd367d734b8d39fa5470617bbe28b5600ac64e78052e5c,Professor Adjunto,104.34,POLI,2017
f57991cb3f1c45171108466aaa1ee3bc543ec74d10c1ae9f436f69884e36de97,Professor Assistente,,FCAP,2017
61aae9866737de88b834367b86366df1198ed6a5e696ff1448597cb7d44df7e0,Professor Auxiliar,40.69,FOP,2017
5d24092be6cc64339739c147d533ca53ad7ab776aa9e0e91b9378d9f46c37255,Professor Assistente,,Garanhuns,2017
426801b1b5671487e0a31d3a6ac523157589698fc963be166e07a8429e03bdaa,Professor Assistente,8.26,Garanhuns,2017
01ae733964ef7ae8f5eaef1473ecf5f44fc32f50d2d594fad0ec9a207f670db7,Professor Adjunto,55.87,POLI,2017
755581bf4f86a915c2e98eac317d200690b169d44b722f13694c4200c8efd86c,Professor Adjunto,,FCM,2017
a1881218da1233ccfce9fdafa86488f9b259e6d3abdac94353e4224b4ffef97a,Professor Adjunto,73.29,POLI,2017
7058c17d6a79a98f29aea2848330df5c65cab17785c58c418e82db5357edf1d1,Professor Adjunto,53.31,FCM,2017
b9bb10f9ab349440de084da44e2771eebd7002b1f320500b8f06e6840ca81d4d,Professor Auxiliar,,Petrolina,2017
9b0fc0cbcd07d51d1eb8370ad259248b555cde3ae832d2ebb1e3cb89beebeb0e,Professor Auxiliar,145.22,Petrolina,2017
5d7368973609aab783c2c2e1d739dc0c5b82bad3bf6b433f706a469b33e9b271,Professor Adjunto,,FCM,2017
e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,Professor Adjunto,130.1,Garanhuns,2017
16acb8d80ab08e80ed522af6388cbb012fe1a2c97617e3d3c31bf46b38dde1e6,Professor Adjunto,70.11,FCM,2017
0fe4967254d5c82282334241867d3961ebd316e2c6b18eac738cc4686042b856,Professor Adjunto,91.48,ESEF,2017
eb08dd8bce4872fffb41eddd0be380b1a3a106546e5932f0e41354268d621202,Professor Adjunto,46.08,ICB,2017
51dc77bf14a73a8ac12ab4a5762994d2484b09e4f9dd6e4ceed6384a17d1af38,Professor Assistente,55.23,POLI,2017
420e9d55f6edcfd87b4f55ee0a90c18fabf3458bf2e6a1dfcf59dea52ae7cb27,Professor Assistente,15.19,POLI,2017
